filename,mean_brightness,shape,dtype,std,min,max,red_mean,red_std,red_min,red_max,green_mean,green_std,green_min,green_max,blue_mean,blue_std,blue_min,blue_max,red_dark_pct,red_mid_pct,red_bright_pct,green_dark_pct,green_mid_pct,green_bright_pct,blue_dark_pct,blue_mid_pct,blue_bright_pct
discord checkpoint.png,27.6337974215535,"(1080, 1920, 3)",uint8,37.38058281313407,0,255,35.41010368441358,43.029067314203104,0,255,15.921915027006174,25.62811741158211,0,255,31.56937355324074,38.34703366038697,0,255,95.41845100308642,1.2712191358024691,3.3103298611111107,98.73215663580247,0.6041184413580247,0.6637249228395062,95.49797453703704,1.488136574074074,3.013888888888889
luffy.png,49.87516983695652,"(736, 736, 3)",uint8,47.423266590445685,0,255,86.79716113835066,57.20573179134152,4,255,25.421461483931946,27.99372662562198,0,213,37.40688688858695,23.959941331248626,0,212,64.27756527646503,24.70333914224953,11.019095581285445,94.96599568761815,4.957762287334594,0.07624202504725898,94.75794541587902,5.1778119092627595,0.06424267485822306
NXT.jpg,32.31884861029699,"(853, 1280, 3)",uint8,58.03963525300947,0,255,17.827300703399764,56.93098718628139,0,253,35.83231883792497,57.54027709533672,3,255,43.29692628956624,56.66488654699729,7,255,93.20816236811254,0.4457612837045721,6.346076348182884,92.18777476553342,1.337650205158265,6.474575029308323,90.53212924970691,2.860858733880422,6.607012016412661
rainbow.png,132.32620716510903,"(1280, 963, 3)",uint8,57.93827276481465,0,255,129.4746389862409,54.36581645324966,0,255,134.37192448727933,55.55133368183654,0,255,133.13205802180684,63.37169624056792,0,255,27.937597352024923,53.642426012461065,18.41997663551402,26.859504802699895,28.440258307372794,44.70023688992731,30.90918678608515,16.528345664589825,52.56246754932502
